CODE,MIN,MODE,MAX,COMMENTS,Log_MIN,Log_MAX,Log_MODE,MIN_imputed,MAX_imputed,MODE_imputed
68254000,4532.15,9064.305145,18128.61,Removal of intrauterine device,8.419172341061797,9.8053017922103,9.11220978450878,4532.150000000002,18128.609999999993,9064.305145000006
755621000000101,4532.15,9064.305145,18128.61,Replacement of subcutaneous contraceptive,8.419172341061797,9.8053017922103,9.11220978450878,4532.150000000002,18128.609999999993,9064.305145000006
301807007,4532.15,9064.305145,18128.61,Removal of subcutaneous contraceptive,8.419172341061797,9.8053017922103,9.11220978450878,4532.150000000002,18128.609999999993,9064.305145000006
127783003,3885.65,7771.290572,15542.58,Spirometry (procedure),8.265302883062514,9.651402970620174,8.958320196828819,3885.65,15542.579999999998,7771.290572000001
88039007,77613.87,155227.7365,310455.47,Transplant of lung (procedure),11.259514311525171,12.645798977290966,11.95265502745248,77613.86999999994,310455.47000000015,155227.73650000006
429609002,15711.9,31423.79603,62847.59,Lung volume reduction surgery (procedure),9.662237310012813,11.048483779399197,10.35535254274526,15711.899999999998,62847.58999999995,31423.796030000023
54550000,4938.46,9876.914606,19753.83,Seizure Count Cerebral Cortex Electroencephalogram (EEG),8.505011292466113,9.891153297392114,9.19805669619582,4938.459999999997,19753.829999999994,9876.914605999993
312681000,4746.98,9493.95989,18987.92,Bone density scan (procedure),8.465474543420772,9.851610930151141,9.15851639890887,4746.980000000003,18987.919999999995,9493.959889999995
288086009,4629.94,9259.88974,18519.78,Suture open wound,8.440515150231844,9.82664862394396,9.133555407257692,4629.939999999997,18519.78000000001,9259.889739999997
384700001,1284.51,2569.027213,5138.05,Injection of tetanus antitoxin,7.1589108057499775,8.54462351646426,7.851671766549159,1284.51,5138.049999999997,2569.0272130000003
91251008,250.0,500.0,1000.0,Physical therapy procedure,5.5254529391317835,6.90875477931522,6.2166061010848646,249.9999999999999,999.9999999999999,499.9999999999999
699253003,8449.67,16899.34109,33798.68,Surgical manipulation of joint of knee,9.042001007148766,10.428206613970673,9.73508908354773,8449.669999999993,33798.68000000002,16899.34109
387685009,8449.67,16899.34109,33798.68,Surgical manipulation of shoulder joint,9.042001007148766,10.428206613970673,9.73508908354773,8449.669999999993,33798.68000000002,16899.34109
418891003,4619.6,9239.205362,18478.41,Computed tomography of chest and abdomen,8.438279845773259,9.82441241827909,9.131319389713425,4619.5999999999985,18478.41,9239.205361999993
167995008,3048.51,6097.0171,12194.03,Sputum microscopy (procedure),8.022736200957237,9.408783770671596,8.715718931742366,3048.5099999999993,12194.030000000006,6097.017099999998
91602002,7753.63,15507.25552,31014.51,Thoracentesis (procedure),8.956045363318331,10.342242680928317,9.64912777531229,7753.629999999997,31014.509999999973,15507.255520000008
432231006,7753.63,15507.25552,31014.51,Fine needle aspiration biopsy of lung (procedure),8.956045363318331,10.342242680928317,9.64912777531229,7753.629999999997,31014.509999999973,15507.255520000008
85765000,4245.28,8490.5551,16981.11,Fiberoptic bronchoscopy (procedure),8.35379858450724,9.739915715985038,9.046827430965555,4245.280000000002,16981.109999999997,8490.555100000003
698354004,5103.68,10207.35977,20414.72,Magnetic resonance imaging for measurement of brain volume (procedure),8.537913044990578,9.924060471316926,9.23096224888985,5103.680000000003,20414.71999999999,10207.35977
430193006,250.0,500.0,1000.0,Medication Reconciliation (procedure),5.5254529391317835,6.90875477931522,6.2166061010848646,249.9999999999999,999.9999999999999,499.9999999999999
180030006,10671.22,21342.44596,42684.89,Amputation of right foot,9.275399382635579,10.661623699642877,9.968499990732267,10671.219999999998,42684.89000000003,21342.44595999999
79733001,10671.22,21342.44596,42684.89,Amputation of right leg,9.275399382635579,10.661623699642877,9.968499990732267,10671.219999999998,42684.89000000003,21342.44595999999
46028000,10671.22,21342.44596,42684.89,"Amputation of right hand -- data only has ""amputation of lower extremity; assume the same for upper",9.275399382635579,10.661623699642877,9.968499990732267,10671.219999999998,42684.89000000003,21342.44595999999
13995008,10671.22,21342.44596,42684.89,Amputation of left arm,9.275399382635579,10.661623699642877,9.968499990732267,10671.219999999998,42684.89000000003,21342.44595999999
65546002,5982.81,11965.62107,23931.24,Extraction of wisdom tooth,8.69681276781333,10.082981782873478,9.389876475494594,5982.810000000001,23931.24000000002,11965.621069999994
56876005,3212.04,6424.085472,12848.17,Drug rehabilitation and detoxification,8.07497280846258,9.461034496797561,8.767965212709955,3212.040000000001,12848.17000000001,6424.085471999996
61480009,3212.04,6424.085472,12848.17,Drug detoxification,8.07497280846258,9.461034496797561,8.767965212709955,3212.040000000001,12848.17000000001,6424.085471999996
252160004,2621.34,5242.673228,10485.35,Standard pregnancy test,7.871822327923059,9.257829690412567,8.56477752944088,2621.3399999999992,10485.350000000006,5242.673228000002
169230002,4693.68,9387.358624,18774.72,Ultrasound scan for fetal viability,8.454185231705043,9.840319824765212,9.14722575649695,4693.679999999998,18774.71999999999,9387.358624000008
312404004,1000.0,2000.0,4000.0,Antenatal blood tests,6.90875477931522,8.294299608857235,7.601402334583733,999.9999999999999,4000.0000000000014,2000.0
274804006,2621.34,5242.673228,10485.35,Evaluation of uterine fundal height,7.871822327923059,9.257829690412567,8.56477752944088,2621.3399999999992,10485.350000000006,5242.673228000002
225158009,2621.34,5242.673228,10485.35,Auscultation of the fetal heart,7.871822327923059,9.257829690412567,8.56477752944088,2621.3399999999992,10485.350000000006,5242.673228000002
44608003,1000.0,2000.0,4000.0,Blood typing  RH typing,6.90875477931522,8.294299608857235,7.601402334583733,999.9999999999999,4000.0000000000014,2000.0
104091002,1000.0,2000.0,4000.0,Hemoglobin / Hematocrit / Platelet count,6.90875477931522,8.294299608857235,7.601402334583733,999.9999999999999,4000.0000000000014,2000.0
47758006,1000.0,2000.0,4000.0,Hepatitis B Surface Antigen Measurement,6.90875477931522,8.294299608857235,7.601402334583733,999.9999999999999,4000.0000000000014,2000.0
31676001,1000.0,2000.0,4000.0,Human immunodeficiency virus antigen test,6.90875477931522,8.294299608857235,7.601402334583733,999.9999999999999,4000.0000000000014,2000.0
310861008,1000.0,2000.0,4000.0,Chlamydia antigen test,6.90875477931522,8.294299608857235,7.601402334583733,999.9999999999999,4000.0000000000014,2000.0
165829005,1000.0,2000.0,4000.0,Gonorrhea infection test,6.90875477931522,8.294299608857235,7.601402334583733,999.9999999999999,4000.0000000000014,2000.0
269828009,1000.0,2000.0,4000.0,Syphilis infection test,6.90875477931522,8.294299608857235,7.601402334583733,999.9999999999999,4000.0000000000014,2000.0
117010004,1000.0,2000.0,4000.0,Urine culture,6.90875477931522,8.294299608857235,7.601402334583733,999.9999999999999,4000.0000000000014,2000.0
90226004,1000.0,2000.0,4000.0,Cytopathology procedure  preparation of smear  genital source,6.90875477931522,8.294299608857235,7.601402334583733,999.9999999999999,4000.0000000000014,2000.0
395123002,1000.0,2000.0,4000.0,Urine screening test for diabetes,6.90875477931522,8.294299608857235,7.601402334583733,999.9999999999999,4000.0000000000014,2000.0
104375008,1000.0,2000.0,4000.0,Hepatitis C antibody test,6.90875477931522,8.294299608857235,7.601402334583733,999.9999999999999,4000.0000000000014,2000.0
169690007,1000.0,2000.0,4000.0,Rubella screening,6.90875477931522,8.294299608857235,7.601402334583733,999.9999999999999,4000.0000000000014,2000.0
104326007,1000.0,2000.0,4000.0,Measurement of Varicella-zoster virus antibody,6.90875477931522,8.294299608857235,7.601402334583733,999.9999999999999,4000.0000000000014,2000.0
28163009,1000.0,2000.0,4000.0,Skin test for tuberculosis,6.90875477931522,8.294299608857235,7.601402334583733,999.9999999999999,4000.0000000000014,2000.0
167271000,1000.0,2000.0,4000.0,Urine protein test,6.90875477931522,8.294299608857235,7.601402334583733,999.9999999999999,4000.0000000000014,2000.0
443529005,1000.0,2000.0,4000.0,Screening for chromosomal aneuploidy in prenatal amniotic fluid,6.90875477931522,8.294299608857235,7.601402334583733,999.9999999999999,4000.0000000000014,2000.0
275833003,1000.0,2000.0,4000.0,Alpha-fetoprotein test,6.90875477931522,8.294299608857235,7.601402334583733,999.9999999999999,4000.0000000000014,2000.0
169673001,1000.0,2000.0,4000.0,Antenatal RhD antibody screening,6.90875477931522,8.294299608857235,7.601402334583733,999.9999999999999,4000.0000000000014,2000.0
51116004,1284.51,2569.027213,5138.05,RhD passive immunization,7.1589108057499775,8.54462351646426,7.851671766549159,1284.51,5138.049999999997,2569.0272130000003
399014008,1284.51,2569.027213,5138.05,Vaccination for diphtheria  pertussis  and tetanus,7.1589108057499775,8.54462351646426,7.851671766549159,1284.51,5138.049999999997,2569.0272130000003
268556000,1000.0,2000.0,4000.0,Urine screening for glucose,6.90875477931522,8.294299608857235,7.601402334583733,999.9999999999999,4000.0000000000014,2000.0
118001005,1000.0,2000.0,4000.0,Streptococcus pneumoniae group B antigen test,6.90875477931522,8.294299608857235,7.601402334583733,999.9999999999999,4000.0000000000014,2000.0
31208007,1824.58,3649.164231,7298.33,Medical induction of labor,7.509653023745435,8.895537842102447,8.202527440358823,1824.58,7298.33,3649.164231000003
18946005,1000.0,2000.0,4000.0,Epidural anesthesia,6.90875477931522,8.294299608857235,7.601402334583733,999.9999999999999,4000.0000000000014,2000.0
237001001,2034.85,4069.693889,8139.39,Augmentation of labor,7.618668701086026,9.004593369396776,8.311568752602883,2034.8499999999992,8139.390000000001,4069.6938889999983
85548006,2721.4,5442.799164,10885.6,Episiotomy,7.909269123186696,9.295287954138882,8.602232471834428,2721.399999999999,10885.599999999991,5442.799163999999
236974004,3228.19,6456.387949,12912.78,Instrumental delivery,8.079986610773839,9.466050237266174,8.77298017274821,3228.1900000000005,12912.779999999999,6456.3879489999945
177157003,3228.19,6456.387949,12912.78,Spontaneous breech delivery,8.079986610773839,9.466050237266174,8.77298017274821,3228.1900000000005,12912.779999999999,6456.3879489999945
11466000,4190.84,8381.68,16763.36,Cesarean section,8.340895057333533,9.72701048340279,9.03392295141732,4190.840000000003,16763.359999999993,8381.679999999993
236931002,1284.51,2569.027213,5138.05,Methotrexate injection into tubal pregnancy,7.1589108057499775,8.54462351646426,7.851671766549159,1284.51,5138.049999999997,2569.0272130000003
445912000,3955.85,7911.699567,15823.4,Excision of fallopian tube and surgical removal of ectopic pregnancy,8.283203533161231,9.669308331601654,8.976224287872126,3955.850000000002,15823.4,7911.699567000005
714812005,4552.66,9105.321512,18210.64,Induced termination of pregnancy,8.423686584196638,9.80981622907283,9.116724122980628,4552.659999999998,18210.640000000014,9105.321512000002
112790001,2849.9,5699.796796,11399.59,Nasal sinus endoscopy (procedure),7.955390012885379,9.34142038742934,8.648361232825032,2849.9000000000005,11399.589999999998,5699.796796000001
117015009,1000.0,2000.0,4000.0,Throat culture (procedure),6.90875477931522,8.294299608857235,7.601402334583733,999.9999999999999,4000.0000000000014,2000.0
609588000,9597.84,19195.68573,38391.37,Total knee replacement,9.16939753682166,10.555614020916105,9.862492924886466,9597.840000000002,38391.36999999998,19195.685730000012
52734007,9674.16,19348.31177,38696.62,Total replacement of hip,9.17731705522894,10.56353337841874,9.870412130383531,9674.159999999996,38696.61999999999,19348.31177000001
171245007,1000.0,2000.0,4000.0,Urine screening,6.90875477931522,8.294299608857235,7.601402334583733,999.9999999999999,4000.0000000000014,2000.0
232717009,20965.79,41931.57962,83863.16,Coronary artery bypass grafting,9.950695036356063,11.336953625981394,10.64381836033298,20965.790000000005,83863.15999999995,41931.57961999999
447365002,13027.2,26054.39635,52108.79,Insertion of biventricular implantable cardioverter defibrillator,9.474871517828797,10.861108117958468,10.167980179279043,13027.2,52108.79,26054.396350000017
429500007,13027.2,26054.39635,52108.79,Monophasic defibrillation,9.474871517828797,10.861108117958468,10.167980179279043,13027.2,52108.79,26054.396350000017
180325003,13027.2,26054.39635,52108.79,Electrical cardioversion,9.474871517828797,10.861108117958468,10.167980179279043,13027.2,52108.79,26054.396350000017
18286008,4688.7,9377.401472,18754.8,Catheter ablation of tissue of heart,8.45312389350956,9.8392583168982,9.146164608714017,4688.700000000001,18754.80000000001,9377.401472
49436004,13027.2,26054.39635,52108.79,Atrial Fibrillation,9.474871517828797,10.861108117958468,10.167980179279043,13027.2,52108.79,26054.396350000017
433112001,10387.93,20775.85873,41551.72,Percutaneous mechanical thrombectomy of portal vein using fluoroscopic guidance,9.24849609515198,10.634718261438199,9.94159508527624,10387.929999999993,41551.72000000001,20775.858730000007
415070008,10727.4,21454.79933,42909.6,Percutaneous coronary intervention,9.28064970987418,10.666874160642415,9.973750252849088,10727.400000000005,42909.599999999984,21454.799329999998
40701008,400.0,1000.0,2000.0,Echocardiography (procedure),5.993961427306569,7.601402334583733,6.90875477931522,400.00000000000006,2000.0,999.9999999999999
434158009,400.0,1000.0,2000.0,Transthoracic three dimensional ultrasonography of heart (procedure),5.993961427306569,7.601402334583733,6.90875477931522,400.00000000000006,2000.0,999.9999999999999
185389009,75.0,75.0,75.0,Follow-up visit (procedure) -  Prior costs update source,4.330733340286331,4.330733340286331,4.330733340286331,75.0,75.0,75.0
103744005,383.0,431.0,733.0,Administration of intravenous fluids - https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3825225/,5.950642552587727,6.598509028614515,6.068425588244111,383.0,732.9999999999997,431.00000000000017
103746007,100.0,125.0,150.0,"Heparin therapy (procedure) - https://www.aafp.org/afp/1999/0315/p1607.html#:~:text=In%20our%20community%2C%20the%20cost%20of%20low-molecular-weight%20heparin,using%20low-molecular-weight%20heparin%20instead%20of%20standard%20heparin%20therapy.",4.61512051684126,5.017279836814924,4.836281906951478,100.00000000000003,150.0,125.0
108290001,18368.0,111728.0,399056.0,Radiation oncology AND/OR radiotherapy (procedure) - https://jamanetwork.com/journals/jamaoncology/article-abstract/2758570,9.818419740146064,12.896859542811749,11.623831575353654,18367.999999999996,399056.0000000003,111728.00000000003
113076002,176.0,206.0,236.0,Oral Glucose Tolerance Test - https://doi.org/10.2337/diacare.26.9.2536,5.176149732573829,5.4680601411351315,5.332718793265369,175.99999999999994,236.00000000000009,205.99999999999994
384692006,17514.0,17931.0,21374.0,Intracavitary brachytherapy (procedure) - https://www.sciencedirect.com/science/article/pii/S105342961930061X?viewFullText=true,9.770812935631588,9.969977293804961,9.79434210527533,17514.000000000007,21374.0,17931.0
113120007,17514.0,17931.0,21374.0,Interstitial brachytherapy (procedure) - https://www.sciencedirect.com/science/article/pii/S105342961930061X?viewFullText=true,9.770812935631588,9.969977293804961,9.79434210527533,17514.000000000007,21374.0,17931.0
11816003,100.0,150.0,200.0,"Diet education (procedure) - https://health.costhelper.com/nutritionist.html#:~:text=Typical%20costs%3A%20For%20patients%20not%20covered%20by%20health,end%20if%20the%20dietitian%20comes%20to%20your%20home.",4.61512051684126,5.303304908059076,5.017279836814924,100.00000000000003,200.0,150.0
122548005,2558.0,3196.0,7990.0,Biopsy of breast (procedure) - https://www.healthcarebluebook.com/ui/proceduredetails/508,7.847371836159788,8.986071187374463,8.069968149059841,2557.999999999999,7990.0000000000055,3195.999999999999
133901003,704.0,44024.0,717306.0,Burn care - https://pubmed.ncbi.nlm.nih.gov/25041616/,6.558197802812269,13.483259200884698,10.692512933364407,704.0000000000002,717305.9999999999,44024.0
134435003,16.8,20.7,73.5,"Routine antenatal care - https://bmchealthservres.biomedcentral.com/articles/10.1186/s12913-018-3013-1#:~:text=Adding%20up%20health%20facility%20and%20household%20costs%2C%20the,than%20the%20following%20three%20visits%20%28%246%20-%20%2411%29.",2.8791984572980396,4.310799125385514,3.077312260546414,16.8,73.5,20.7
13569004,1800.0,2400.0,3000.0,Transfusion of plasma (procedure) - https://www.howmuchisit.org/blood-transfusion-cost/,7.496097345175956,8.006700845440367,7.783640596221253,1800.0,2999.9999999999995,2399.999999999999
15081005,1904.0,2218.0,2532.0,"Pulmonary rehabilitation (regime/therapy) - https://pubmed.ncbi.nlm.nih.gov/18415809/#:~:text=Costs%20of%20pulmonary%20rehabilitation%20and%20predictors%20of%20adherence,per%20patient%20of%20rehabilitation%20was%20%242%2C218%20%28SD%20%24314%3B",7.552237287560802,7.837159650001675,7.704811922932594,1904.0000000000007,2532.0000000000005,2217.9999999999995
1571000087109,160.0,390.0,2250.0,Ultrasonography of bilateral breasts (procedure) - https://www.newchoicehealth.com/procedures/breast-ultrasound,5.081404364984463,7.719129840906732,5.968707559985366,160.00000000000003,2250.0000000000005,390.0
162673000,50.0,200.0,222.0,General examination of patient (procedure) - https://health.costhelper.com/physical-exam.html,3.9318256327243257,5.407171771460119,5.303304908059076,50.0,222.00000000000003,200.0
162676008,50.0,200.0,222.0,Brief general examination (procedure) - https://health.costhelper.com/physical-exam.html,3.9318256327243257,5.407171771460119,5.303304908059076,50.0,222.00000000000003,200.0
169762003,100.0,150.0,200.0,"Postnatal visit - https://children.costhelper.com/post-partum-doctor-visit.html#:~:text=Typical%20costs%3A%20The%20typical%20cost%20of%20a%20postpartum,prenatal%20care%20and%20delivery%20should%20cover%20postpartum%20care.",4.61512051684126,5.303304908059076,5.017279836814924,100.00000000000003,200.0,150.0
170836005,20.0,60.0,100.0,Allergic disorder monitoring - https://www.thepricer.org/allergy-shots-cost/,3.044522437723423,4.61512051684126,4.110873864173311,20.0,100.00000000000003,60.00000000000001
170837001,20.0,60.0,100.0,Allergic disorder initial assessment - https://www.thepricer.org/allergy-shots-cost/,3.044522437723423,4.61512051684126,4.110873864173311,20.0,100.00000000000003,60.00000000000001
170838006,20.0,60.0,100.0,Allergic disorder follow-up assessment - https://www.thepricer.org/allergy-shots-cost/,3.044522437723423,4.61512051684126,4.110873864173311,20.0,100.00000000000003,60.00000000000001
180207008,1800.0,2400.0,3000.0,Intravenous blood transfusion of packed cells (procedure) - https://www.howmuchisit.org/blood-transfusion-cost/,7.496097345175956,8.006700845440367,7.783640596221253,1800.0,2999.9999999999995,2399.999999999999
183063000,100.0,150.0,200.0,"low salt diet education - https://health.costhelper.com/nutritionist.html#:~:text=Typical%20costs%3A%20For%20patients%20not%20covered%20by%20health,end%20if%20the%20dietitian%20comes%20to%20your%20home.",4.61512051684126,5.303304908059076,5.017279836814924,100.00000000000003,200.0,150.0
183460006,1189.0,4215.0,11986.0,Obstetric emergency hospital admission - https://www.healthaffairs.org/doi/full/10.1377/hlthaff.2014.1088,7.081708586105575,9.3915780082071,8.346642090221199,1188.9999999999995,11986.0,4215.000000000002
183478001,391.0,391.0,1389.0,"Emergency hospital admission for asthma - http://www.ahdbonline.com/articles/652-article-652#:~:text=The%20cost%20of%20a%20visit%20to%20the%20emergency,H.%20Stanford%2C%20PharmD%2C%20MS%2C%20a%20researcher%20with%20GlaxoSmithKline.",5.971261839790462,7.237059026124737,5.971261839790462,390.9999999999999,1389.0,390.9999999999999
183495009,141.0,253.0,365.0,"Non-urgent orthopedic admission - https://www.mdsave.com/procedures/orthopedic-established-patient-office-visit/d784f8ca#:~:text=How%20Much%20Does%20an%20Orthopedic%20Established%20Patient%20Office,and%20save.%20Read%20more%20about%20how%20MDsave%20works.",4.955827057601261,5.902633333401366,5.537334267018537,141.00000000000003,364.9999999999999,253.0
183801001,5667.0,6156.0,7464.0,Inpatient stay 3 days - https://www.beckershospitalreview.com/finance/average-hospital-expenses-per-inpatient-day-across-50-states.html -- multiplied each of these by 3.,8.64259160081057,8.91798070997329,8.72534492491121,5666.999999999997,7464.000000000001,6156.000000000002
210098006,180.0,195.0,210.0,"Domiciliary or rest home patient evaluation and management - http://www.whatismedicalinsurancebilling.org/p/cpt-99201-99202-99203-99204-99205-which.html#:~:text=CPT%20Code%2099202%20OFFICE%20OUTPATIENT%20NEW%2020%20MINUTES,problem%20focused%20examination%3B%20and%20straightforward%20medical%20decision%20making.",5.198497031265826,5.351858133476067,5.278114659230517,180.00000000000006,210.00000000000003,194.99999999999991
223472008,30.0,35.0,40.0,"Discussion about hygiene - http://www.whatismedicalinsurancebilling.org/p/cpt-99201-99202-99203-99204-99205-which.html#:~:text=CPT%20Code%2099202%20OFFICE%20OUTPATIENT%20NEW%2020%20MINUTES,problem%20focused%20examination%3B%20and%20straightforward%20medical%20decision%20making.",3.4339872044851463,3.713572066704308,3.58351893845611,30.0,40.00000000000001,35.0
223484005,70.0,75.0,80.0,"Discussion about treatment (procedure) - http://www.whatismedicalinsurancebilling.org/p/cpt-99201-99202-99203-99204-99205-which.html#:~:text=CPT%20Code%2099202%20OFFICE%20OUTPATIENT%20NEW%2020%20MINUTES,problem%20focused%20examination%3B%20and%20straightforward%20medical%20decision%20making.",4.2626798770413155,4.394449154672439,4.330733340286331,70.0,80.00000000000003,75.0
225302006,400.0,450.0,500.0,"Insulin Therapy - https://www.diabetesselfmanagement.com/blog/the-cost-of-insulin/#:~:text=Insulin%20costs%20have%20soared%20from%20%24100%E2%80%93%24200%20per%20month,has%20risen%20from%20%24130%20to%20%24495%20per%20month.",5.993961427306569,6.2166061010848646,6.111467339502679,400.00000000000006,499.9999999999999,450.0000000000001
225323000,50.0,60.0,85.0,Smoking cessation education - https://www.aarc.org/education/online-courses/smoking-cessation-training/,3.9318256327243257,4.454347296253507,4.110873864173311,50.0,84.99999999999997,60.00000000000001
225358003,5000.0,5500.0,6622.0,Wound care - https://www.todayswoundclinic.com/the-cost-outpatient-wound-care,8.517393171418904,8.798303718484979,8.612685172875459,5000.000000000003,6621.999999999996,5500.000000000004
226029000,60.0,120.0,402.0,Exercise Therapy - https://www.ncbi.nlm.nih.gov/pmc/articles/PMC153837/ & https://thervo.com/costs/how-much-does-therapy-cost,4.110873864173311,5.998936561946683,4.795790545596741,60.00000000000001,401.99999999999983,120.00000000000003
229065009,60.0,120.0,402.0,Exercise Therapy - https://www.ncbi.nlm.nih.gov/pmc/articles/PMC153837/ & https://thervo.com/costs/how-much-does-therapy-cost,4.110873864173311,5.998936561946683,4.795790545596741,60.00000000000001,401.99999999999983,120.00000000000003
229070002,55.0,77.5,100.0,Stretching exercises - https://www.menshealth.com/fitness/a19700990/assisted-stretching-worth-it-boutique-fitness-classes/,4.02535169073515,4.61512051684126,4.363098624788363,55.00000000000002,100.00000000000003,77.50000000000003
231181000000100,16792.0,21450.0,28334.0,Delivery of rehabilitation for spinal cord injury - https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2141733/,9.728717411895008,10.251853068603719,9.973526543316103,16792.000000000007,28333.999999999978,21450.000000000007
232657004,500000.0,561200.0,800000.0,"Lung Transplant - https://health.costhelper.com/lung-transplants.html#:~:text=The%20typical%20cost%20of%20transplant%20is%20%24500%2C000-%24800%2C000%2C%20depending,whether%20the%20procedure%20involves%20one%20or%20both%20lungs.",13.122365377402328,13.592368256649284,13.237834409104792,499999.99999999977,800000.0000000005,561199.9999999998
234262008,1000.0,1370.0,1740.0,Excision of axillary lymph node (procedure) - https://pubmed.ncbi.nlm.nih.gov/14605613/,6.90875477931522,7.462214939768189,7.223295679562314,999.9999999999999,1739.9999999999998,1369.9999999999998
241055006,80.0,120.0,212.0,Mammogram - symptomatic (procedure) - https://health.costhelper.com/mammogram.html,4.394449154672439,5.3612921657094255,4.795790545596741,80.00000000000003,212.00000000000006,120.00000000000003
241615005,500.0,1468.0,3000.0,Magnetic resonance imaging of breast (procedure) - https://www.businessinsider.com/how-much-an-mri-costs-by-state-2017-3,6.2166061010848646,8.006700845440367,7.292337176173877,499.9999999999999,2999.9999999999995,1467.9999999999998
24165007,100.0,125.0,150.0,"Alcoholism counseling - https://scrippsresearchlajolla.com/blog/alcohol-counseling-cost#:~:text=Estimates%20of%20the%20average%20cost%20of%20inpatient%20counseling,costly%2C%20coming%20in%20at%20around%20%24140%20a%20week.",4.61512051684126,5.017279836814924,4.836281906951478,100.00000000000003,150.0,125.0
243072006,30.0,35.0,40.0,"Cancer education - http://www.whatismedicalinsurancebilling.org/p/cpt-99201-99202-99203-99204-99205-which.html#:~:text=CPT%20Code%2099202%20OFFICE%20OUTPATIENT%20NEW%2020%20MINUTES,problem%20focused%20examination%3B%20and%20straightforward%20medical%20decision%20making.",3.4339872044851463,3.713572066704308,3.58351893845611,30.0,40.00000000000001,35.0
24623002,80.0,120.0,212.0,Screening mammography (procedure) - https://health.costhelper.com/mammogram.html,4.394449154672439,5.3612921657094255,4.795790545596741,80.00000000000003,212.00000000000006,120.00000000000003
261352009,0.38,2.5,5.75,Face mask (physical object) - https://www.cnn.com/2020/04/16/politics/ppe-price-costs-rising-economy-personal-protective-equipment/index.html,0.3220834991691132,1.9095425048844386,1.252762968495368,0.37999999999999984,5.750000000000001,2.5
